Time,Sensor1,Sensor2,Sensor3,Sensor4,Force_Sum,Gripper_Position
0.131561040878,-62.040000915527344,-2.7300000190734863,9.100000381469727,3.819999933242798,-51.850000619888306,0.43859744072
0.131635189056,-62.040000915527344,-2.7300000190734863,9.100000381469727,3.819999933242798,-51.850000619888306,0.43859744072
0.231711149216,-61.38999938964844,-2.259999990463257,8.90999984741211,5.300000190734863,-49.43999934196472,0.43859744072
0.332025051117,-61.63999938964844,-2.6500000953674316,8.869999885559082,4.570000171661377,-50.84999942779541,0.43859744072
0.431291103363,-61.7400016784668,-2.740000009536743,8.350000381469727,3.6700000762939453,-52.46000123023987,0.43859744072
0.532134056091,-62.11000061035156,-1.659999966621399,9.050000190734863,4.019999980926514,-50.700000405311584,0.43859744072
0.632348060608,-61.65999984741211,-2.5199999809265137,9.039999961853027,4.789999961853027,-50.34999990463257,0.43859744072
0.731767177582,-61.349998474121094,-2.319999933242798,8.989999771118164,3.9100000858306885,-50.76999855041504,0.43859744072
0.831816196442,-61.47999954223633,-2.1700000762939453,9.289999961853027,3.5899999141693115,-50.769999742507935,0.43859744072
0.933272123337,-61.34000015258789,-2.6700000762939453,9.199999809265137,3.809999942779541,-51.00000047683716,0.43859744072
1.0322561264,-62.02000045776367,-2.7300000190734863,8.979999542236328,4.510000228881836,-51.260000705718994,0.43859744072
1.13452720642,-61.400001525878906,-2.5199999809265137,8.989999771118164,4.610000133514404,-50.32000160217285,0.43859744072
1.23261713982,-61.400001525878906,-2.700000047683716,9.670000076293945,3.799999952316284,-50.63000154495239,0.43859744072
1.33258700371,-61.63999938964844,-1.940000057220459,9.029999732971191,3.5899999141693115,-50.959999799728394,0.43859744072
1.43280720711,-61.5099983215332,-2.6500000953674316,9.239999771118164,4.429999828338623,-50.48999881744385,0.43859744072
1.53298711777,-61.529998779296875,-2.490000009536743,8.680000305175781,5.599999904632568,-49.73999857902527,0.43859744072
1.63266515732,-61.41999816894531,-2.450000047683716,9.359999656677246,4.559999942779541,-49.94999861717224,0.43859744072
1.73272705078,-61.77000045776367,-2.299999952316284,8.649999618530273,3.9600000381469727,-51.46000075340271,0.43859744072
1.83259701729,-61.970001220703125,-2.6500000953674316,8.970000267028809,5.010000228881836,-50.64000082015991,0.43859744072
1.93357920647,-61.380001068115234,-1.9299999475479126,9.279999732971191,4.210000038146973,-49.82000124454498,0.43859744072
2.03345012665,-61.31999969482422,-2.6500000953674316,9.270000457763672,5.400000095367432,-49.29999923706055,0.43859744072
2.13269209862,-61.459999084472656,-2.740000009536743,9.050000190734863,3.940000057220459,-51.20999884605408,0.43859744072
2.23369717598,-61.650001525878906,-2.4600000381469727,8.899999618530273,4.869999885559082,-50.34000205993652,0.43859744072
2.33378911018,-60.970001220703125,-2.4000000953674316,9.010000228881836,5.429999828338623,-48.9300012588501,0.43859744072
2.43382310867,-61.27000045776367,-2.559999942779541,9.010000228881836,5.619999885559082,-49.200000286102295,0.43859744072
2.53364300728,-61.61000061035156,-2.309999942779541,9.4399995803833,3.109999895095825,-51.37000107765198,0.43859744072
2.63349199295,-61.689998626708984,-2.369999885559082,9.529999732971191,3.799999952316284,-50.72999882698059,0.43859744072
2.73468613625,-61.66999816894531,-2.700000047683716,8.989999771118164,4.260000228881836,-51.11999821662903,0.43859744072
2.83461618423,-61.310001373291016,-2.5899999141693115,9.289999961853027,4.909999847412109,-49.70000147819519,0.43859744072
2.93388819695,-61.22999954223633,-2.7100000381469727,8.949999809265137,3.390000104904175,-51.59999966621399,0.43859744072
3.03400421143,-61.459999084472656,-1.940000057220459,9.170000076293945,3.759999990463257,-50.46999907493591,0.43859744072
3.13382816315,-61.2599983215332,-2.5799999237060547,8.829999923706055,3.990000009536743,-51.01999831199646,0.43859744072
3.23389601707,-61.86000061035156,-2.7300000190734863,10.479999542236328,5.630000114440918,-48.4800009727478,0.43859744072
3.33412218094,-61.4900016784668,-2.740000009536743,9.65999984741211,4.869999885559082,-49.70000195503235,0.43859744072
3.43506503105,-61.38999938964844,-2.3399999141693115,9.479999542236328,3.1700000762939453,-51.079999685287476,0.43859744072
3.5350651741,-55.72999954223633,-1.8600000143051147,9.300000190734863,2.549999952316284,-45.739999413490295,3.07017636299
3.63494300842,-31.600000381469727,-0.9300000071525574,9.5,4.380000114440918,-18.650000274181366,7.89473772049
3.73507809639,-8.399999618530273,0.7599999904632568,9.680000305175781,2.140000104904175,4.1800007820129395,13.5964918137
3.83522200584,-51.029998779296875,-1.2599999904632568,8.539999961853027,18.25,-25.499998807907104,20.1754398346
3.93535399437,-55.7599983215332,-1.7899999618530273,7.900000095367432,7.039999961853027,-42.60999822616577,24.5614051819
4.03530406952,-58.61000061035156,-1.7599999904632568,8.609999656677246,4.489999771118164,-47.27000117301941,27.6315803528
4.13529801369,-58.790000915527344,-2.4000000953674316,8.960000038146973,4.590000152587891,-47.64000082015991,30.2631587982
4.23505210876,-59.15999984741211,-1.6799999475479126,8.520000457763672,2.2799999713897705,-50.03999936580658,29.8245620728
4.33523511887,-59.04999923706055,-2.380000114440918,8.539999961853027,1.9299999475479126,-50.959999442100525,27.6315803528
4.43551206589,-59.59000015258789,-1.9800000190734863,8.779999732971191,1.3200000524520874,-51.4700003862381,25.8771934509
4.53545618057,-59.439998626708984,-2.3399999141693115,8.5,0.5600000023841858,-52.71999853849411,25.8771934509
4.63621115685,-58.84000015258789,-2.380000114440918,8.930000305175781,1.309999942779541,-50.980000019073486,28.0701751709
4.73593902588,-59.130001068115234,-2.430000066757202,9.819999694824219,1.5,-50.24000144004822,31.5789489746
4.83567214012,-62.13999938964844,-3.200000047683716,10.9399995803833,1.4199999570846558,-52.9799998998642,34.2105255127
4.93576407433,-52.41999816894531,1.350000023841858,12.699999809265137,1.600000023841858,-36.76999831199646,36.8421058655
5.03571510315,-44.939998626708984,4.489999771118164,15.020000457763672,1.840000033378601,-23.589998364448547,39.9122810364
5.13614010811,18.149999618530273,29.670000076293945,17.389999389648438,3.619999885559082,68.82999897003174,43.4210548401
5.23615217209,41.0,40.56999969482422,44.86000061035156,4.610000133514404,131.04000043869019,46.491230011
5.33575606346,85.05999755859375,61.04999923706055,76.54000091552734,8.630000114440918,231.27999782562256,52.19298172
5.43663311005,141.22000122070312,82.13999938964844,104.4800033569336,16.860000610351562,344.7000045776367,55.7017555237
5.53639411926,172.72999572753906,102.19000244140625,146.14999389648438,27.440000534057617,448.5099925994873,59.6491241455
5.63726305962,205.88999938964844,110.62999725341797,155.3699951171875,31.200000762939453,503.08999252319336,62.2807006836
5.73630213737,250.30999755859375,137.4199981689453,209.94000244140625,44.83000183105469,642.5,66.2280731201
5.83743000031,276.8500061035156,150.1699981689453,233.52000427246094,43.38999938964844,703.9300079345703,69.298248291
5.93727421761,200.0,112.2300033569336,190.64999389648438,34.189998626708984,537.069995880127,71.9298248291
6.03707098961,130.6199951171875,78.63999938964844,172.77999877929688,34.5099983215332,416.549991607666,71.4912261963
6.1368701458,113.41000366210938,75.80999755859375,156.07000732421875,32.439998626708984,377.73000717163086,69.298248291
