Time,Sensor1,Sensor2,Sensor3,Sensor4,Force_Sum,Gripper_Position
0.131543159485,-9.819999694824219,-3.9200000762939453,-5.309999942779541,-1.1200000047683716,-20.169999718666077,1.75438690186
0.131607055664,-9.819999694824219,-3.9200000762939453,-5.309999942779541,-1.1200000047683716,-20.169999718666077,1.75438690186
0.232032060623,-10.170000076293945,-4.03000020980835,-5.960000038146973,-0.4699999988079071,-20.630000323057175,1.75438690186
0.332221031189,-10.260000228881836,-4.28000020980835,-6.010000228881836,-1.2100000381469727,-21.760000705718994,1.75438690186
0.431596040726,-10.020000457763672,-4.110000133514404,-5.96999979019165,-1.5299999713897705,-21.630000352859497,1.75438690186
0.531942129135,-9.850000381469727,-3.9100000858306885,-5.849999904632568,-2.180000066757202,-21.790000438690186,1.75438690186
0.632040023804,-9.729999542236328,-3.740000009536743,-5.639999866485596,-1.590000033378601,-20.699999451637268,1.75438690186
0.731896162033,-9.920000076293945,-3.950000047683716,-5.639999866485596,-1.9800000190734863,-21.490000009536743,1.75438690186
0.831942081451,-9.350000381469727,-4.269999980926514,-5.860000133514404,-1.8300000429153442,-21.31000053882599,1.75438690186
0.932088136673,-9.829999923706055,-3.9600000381469727,-5.920000076293945,-2.2699999809265137,-21.980000019073486,1.75438690186
1.03336000443,-9.829999923706055,-3.890000104904175,-5.840000152587891,-0.9100000262260437,-20.470000207424164,1.75438690186
1.13334107399,-9.930000305175781,-4.03000020980835,-5.53000020980835,-1.0199999809265137,-20.510000705718994,1.75438690186
1.23332810402,-9.989999771118164,-3.9000000953674316,-5.849999904632568,-3.009999990463257,-22.74999976158142,1.75438690186
1.33348417282,-10.069999694824219,-4.429999828338623,-5.679999828338623,-2.819999933242798,-22.999999284744263,1.75438690186
1.43374609947,-9.850000381469727,-3.809999942779541,-5.369999885559082,-2.25,-21.28000020980835,1.75438690186
1.53393697739,-10.180000305175781,-3.9800000190734863,-5.670000076293945,-1.4199999570846558,-21.25000035762787,1.75438690186
1.63413906097,-10.260000228881836,-3.0899999141693115,-5.579999923706055,-1.340000033378601,-20.270000100135803,1.75438690186
1.7342209816,-9.619999885559082,-3.440000057220459,-6.099999904632568,-1.6100000143051147,-20.769999861717224,1.75438690186
1.83433508873,-9.729999542236328,-4.090000152587891,-5.989999771118164,-0.9100000262260437,-20.719999492168427,1.75438690186
1.93439602852,-9.680000305175781,-3.990000009536743,-5.849999904632568,-2.390000104904175,-21.910000324249268,1.75438690186
2.03444004059,-10.0,-4.050000190734863,-6.079999923706055,-2.440000057220459,-22.570000171661377,1.75438690186
2.13458514214,-10.149999618530273,-4.539999961853027,-6.170000076293945,-3.2300000190734863,-24.089999675750732,1.75438690186
2.23487520218,-10.260000228881836,-4.75,-5.929999828338623,-2.109999895095825,-23.049999952316284,1.75438690186
2.33510017395,-10.260000228881836,-4.449999809265137,-6.079999923706055,-1.4199999570846558,-22.209999918937683,1.75438690186
2.43485498428,-10.260000228881836,-4.110000133514404,-6.110000133514404,-1.4900000095367432,-21.970000505447388,3.07017636299
2.53505897522,-10.170000076293945,-4.090000152587891,-6.139999866485596,-1.5800000429153442,-21.980000138282776,4.38596582413
2.63496899605,-9.710000038146973,-4.25,-6.019999980926514,-2.490000009536743,-22.47000002861023,4.38596582413
2.73509597778,-10.25,-3.809999942779541,-5.96999979019165,-2.549999952316284,-22.579999685287476,4.38596582413
2.83507800102,-10.359999656677246,-4.179999828338623,-5.760000228881836,-2.119999885559082,-22.419999599456787,4.38596582413
2.93532013893,-10.140000343322754,-3.950000047683716,-5.760000228881836,-2.5299999713897705,-22.380000591278076,4.38596582413
