Haptic

[52.05999982357025, 51.07000089623035, 49.9200005531311, 49.469999680295594, 48.32000024616718, 50.16800023987889]
[48.95000142790378, 48.790000934153795, 48.059998750686646, 47.86000134423375, 47.7599987462163, 48.28400024063885]
[50.36999996379018, 50.279999891296036, 49.9899997804314, 49.86000026203693, 49.05000164918602, 49.910000309348106]
[58.840002069249756, 58.34000098705292, 56.97000172547997, 56.53999806381761, 51.43999923206865, 56.42600041553378]
[52.98999868705869, 52.11999966576696, 51.5199988167733, 50.649999637156725, 49.750000821426504, 51.40599952563643]






No Haptic

[103.74999906495215, 95.46999957039951, 93.9700031466782, 74.380002040416, 73.64999904111028, 88.24400057271123]
[51.79999926500022, 51.53000130131841, 49.45999874547124, 49.35999943688512, 49.28000046685338, 50.28599984310567]
[81.539998549968, 69.70999814942479, 69.10000014305115, 68.33000063896179, 66.86000013351439, 71.10799952298403]
[60.249999532476075, 58.230000982061036, 57.90999851375818, 57.23000157810748, 56.57999801635742, 58.03999972455203]
[41.70000011660159, 41.15999974682927, 41.009999889880426, 40.489998577162616, 39.720000226050615, 40.815999711304904]

