Haptic

[153.10000087693334, 137.05000068619847, 108.11999847367407, 100.62000085785984, 99.87999822571872, 119.75399982407689]
[104.18000102974474, 101.30999947525558, 92.90999986603858, 87.43999983742832, 87.29000045731665, 94.62600013315678]
[83.16999771073459, 79.69999874569476, 79.24000074341895, 78.93999839760363, 78.69000137783587, 79.94799939505756]
[117.70000245049594, 114.56000234559177, 113.51000430062412, 102.35999991372229, 93.3800010867417, 108.30200201943516]
[76.52999951317906, 75.45000101998448, 75.02999855950475, 74.63000180199742, 74.28999974206091, 75.18600012734532]




No Haptic
[89.5000004954636, 82.14000131562351, 82.12999917939304, 76.42999829724431, 74.82000042870641, 81.00399994328617]
[121.56000076420605, 115.41000033356251, 112.79000379517673, 111.48999835923313, 111.1700024791062, 114.48400114625693]
[202.03999544121328, 190.28999937511983, 163.53999913670125, 154.46000243164602, 136.8299996946007, 169.43199921585622]
[119.330001372844, 111.77999832108615, 107.59000255540012, 106.13999837636948, 106.10000301897526, 110.18800072893501]
[103.91999906115234, 102.90999907068908, 102.90000366978347, 102.86999816447495, 102.36000183969736, 102.99200036115944]

