Time,GripperTip,Normal_A,Normal_B,Normal_C,Normal_D,Normal_E,Force_Sum,Gripper_Position
0.131026029587,27.639999389648438,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,27.68999938853085,5.26315879822
0.131081104279,27.639999389648438,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,27.68999938853085,5.26315879822
0.230719089508,27.920000076293945,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,27.970000075176358,5.26315879822
0.331309080124,28.6299991607666,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,28.679999159649014,5.26315879822
0.431630134583,29.049999237060547,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,29.09999923594296,5.26315879822
0.531116008759,29.5,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,29.549999998882413,5.26315879822
0.631754159927,29.09000015258789,0.6499999761581421,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,29.780000127851963,5.26315879822
0.731182098389,28.469999313354492,0.07999999821186066,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,28.589999310672283,5.26315879822
0.83176112175,29.43000030517578,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,29.480000304058194,5.26315879822
0.931231975555,27.6200008392334,0.15000000596046448,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,27.810000844299793,5.26315879822
1.03210306168,27.920000076293945,0.029999999329447746,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,27.990000074729323,5.26315879822
1.13194108009,27.989999771118164,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,28.039999770000577,5.26315879822
1.23242998123,28.06999969482422,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,28.11999969370663,5.26315879822
1.33197903633,27.510000228881836,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,27.56000022776425,5.26315879822
1.43212604523,27.5,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,27.549999998882413,5.26315879822
1.53257107735,27.850000381469727,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,27.90000038035214,5.26315879822
1.63250303268,29.110000610351562,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,29.160000609233975,5.26315879822
1.73269701004,29.18000030517578,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,29.230000304058194,5.26315879822
1.83228707314,28.940000534057617,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,28.99000053294003,5.26315879822
1.93313217163,29.40999984741211,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,29.459999846294522,5.26315879822
2.03248620033,29.520000457763672,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,29.570000456646085,5.26315879822
2.13321805,30.299999237060547,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,30.34999923594296,5.26315879822
2.23282408714,30.649999618530273,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,30.699999617412686,5.26315879822
2.33317017555,31.440000534057617,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,31.49000053294003,5.26315879822
2.43391799927,32.68000030517578,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,32.730000304058194,5.26315879822
2.53336906433,31.3700008392334,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,31.42000083811581,8.33333396912
2.63329410553,32.25,0.25,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,32.53999999910593,14.4736852646
2.73372197151,31.8799991607666,0.029999999329447746,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,31.94999915920198,21.4912281036
2.83418011665,31.43000030517578,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,31.480000304058194,30.2631587982
2.93341016769,31.299999237060547,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,31.34999923594296,36.4035110474
3.03401899338,27.079999923706055,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,27.129999922588468,41.6666679382
3.1347591877,29.350000381469727,1.25,3.630000114440918,0.009999999776482582,0.009999999776482582,0.009999999776482582,34.26000049524009,46.491230011
3.23421120644,30.100000381469727,0.5099999904632568,7.46999979019165,0.4099999964237213,0.009999999776482582,0.009999999776482582,38.51000015810132,50.0
3.33394312859,36.2599983215332,4.150000095367432,19.920000076293945,1.7100000381469727,0.009999999776482582,0.009999999776482582,62.05999853089452,52.19298172
3.43466806412,35.54999923706055,5.019999980926514,31.6299991607666,4.0,0.009999999776482582,0.009999999776482582,76.21999837830663,53.0701751709
3.53441905975,32.7599983215332,1.2300000190734863,43.88999938964844,5.269999980926514,0.009999999776482582,0.009999999776482582,83.1699977107346,52.19298172
3.63483214378,32.09000015258789,0.25,26.649999618530273,3.0799999237060547,0.009999999776482582,0.009999999776482582,62.089999694377184,48.2456130981
