1.65986586474e+12,91.0,31.0,4.0,0.0,1.0,0.0,127.0
1.65986586484e+12,93.0,30.0,4.0,0.0,0.0,0.0,127.0
1.65986586494e+12,90.0,30.0,4.0,0.0,5.0,2.0,131.0
1.65986586504e+12,89.0,30.0,4.0,0.0,9.0,4.0,136.0
1.65986586514e+12,91.0,31.0,4.0,0.0,2.0,0.0,128.0
1.65986586524e+12,92.0,31.0,4.0,0.0,0.0,0.0,127.0
1.65986586534e+12,92.0,31.0,4.0,0.0,0.0,0.0,127.0
1.65986586544e+12,92.0,31.0,4.0,0.0,4.0,1.0,132.0
1.65986586554e+12,90.0,31.0,5.0,0.0,5.0,1.0,132.0
1.65986586564e+12,93.0,32.0,5.0,0.0,11.0,4.0,145.0
1.65986586574e+12,92.0,32.0,4.0,0.0,11.0,4.0,143.0
1.65986586584e+12,94.0,32.0,6.0,0.0,13.0,5.0,150.0
1.65986586594e+12,92.0,33.0,5.0,0.0,8.0,3.0,141.0
1.65986586604e+12,92.0,33.0,6.0,0.0,5.0,2.0,138.0
1.65986586614e+12,93.0,33.0,5.0,0.0,5.0,1.0,137.0
1.65986586624e+12,92.0,34.0,6.0,0.0,8.0,3.0,143.0
1.65986586634e+12,92.0,35.0,6.0,0.0,5.0,2.0,140.0
1.65986586644e+12,92.0,34.0,7.0,0.0,7.0,3.0,143.0
1.65986586654e+12,94.0,34.0,6.0,0.0,9.0,3.0,146.0
1.65986586664e+12,92.0,33.0,8.0,0.0,8.0,2.0,143.0
1.65986586674e+12,95.0,33.0,7.0,0.0,8.0,3.0,146.0
1.65986586684e+12,94.0,35.0,8.0,0.0,8.0,2.0,147.0
1.65986586694e+12,92.0,34.0,8.0,0.0,9.0,3.0,146.0
1.65986586704e+12,91.0,34.0,8.0,0.0,10.0,3.0,146.0
1.65986586714e+12,92.0,35.0,10.0,0.0,12.0,4.0,153.0
1.65986586724e+12,93.0,34.0,9.0,0.0,11.0,4.0,151.0
1.65986586734e+12,92.0,34.0,9.0,0.0,10.0,4.0,149.0
1.65986586744e+12,93.0,34.0,9.0,0.0,12.0,4.0,152.0
1.65986586754e+12,92.0,35.0,9.0,0.0,13.0,5.0,154.0
1.65986586764e+12,89.0,36.0,9.0,0.0,11.0,4.0,149.0
1.65986586774e+12,88.0,36.0,9.0,0.0,11.0,4.0,148.0
1.65986586784e+12,86.0,36.0,9.0,0.0,10.0,3.0,144.0
1.65986586794e+12,87.0,36.0,9.0,0.0,12.0,6.0,150.0
1.65986586804e+12,88.0,37.0,8.0,0.0,11.0,4.0,148.0
1.65986586814e+12,88.0,36.0,9.0,0.0,12.0,5.0,150.0
1.65986586824e+12,89.0,37.0,10.0,0.0,0.0,0.0,136.0
1.65986586834e+12,88.0,37.0,10.0,0.0,81.0,27.0,243.0
1.65986586844e+12,92.0,37.0,17.0,2.0,86.0,27.0,261.0
1.65986586854e+12,89.0,37.0,19.0,3.0,83.0,27.0,258.0
1.65986586864e+12,87.0,38.0,22.0,3.0,2.0,2.0,154.0
1.65986586874e+12,90.0,38.0,24.0,4.0,3.0,8.0,167.0
1.65986586884e+12,91.0,39.0,20.0,3.0,58.0,32.0,243.0
1.65986586894e+12,91.0,39.0,20.0,3.0,86.0,27.0,266.0
1.65986586904e+12,92.0,40.0,20.0,3.0,82.0,27.0,264.0
1.65986586914e+12,94.0,39.0,23.0,4.0,81.0,27.0,268.0
1.65986586924e+12,96.0,39.0,21.0,2.0,90.0,34.0,282.0
1.65986586934e+12,95.0,40.0,22.0,3.0,90.0,42.0,292.0
1.65986586944e+12,93.0,39.0,20.0,2.0,92.0,32.0,278.0
1.65986586954e+12,93.0,41.0,16.0,2.0,89.0,29.0,270.0
1.65986586964e+12,93.0,39.0,16.0,2.0,99.0,39.0,288.0
1.65986586974e+12,92.0,40.0,18.0,2.0,105.0,47.0,304.0
1.65986586984e+12,97.0,48.0,33.0,7.0,106.0,59.0,350.0
1.65986586994e+12,96.0,193.0,138.0,30.0,162.0,69.0,688.0
1.65986587004e+12,97.0,196.0,143.0,32.0,144.0,62.0,674.0
1.65986587014e+12,94.0,194.0,157.0,33.0,152.0,67.0,697.0
1.65986587024e+12,95.0,199.0,184.0,41.0,148.0,61.0,728.0
1.65986587034e+12,91.0,199.0,196.0,47.0,133.0,62.0,728.0
1.65986587044e+12,89.0,195.0,180.0,42.0,173.0,77.0,756.0
1.65986587054e+12,90.0,195.0,185.0,41.0,214.0,89.0,814.0
1.65986587064e+12,84.0,290.0,319.0,84.0,234.0,83.0,1094.0
1.65986587074e+12,85.0,422.0,342.0,86.0,345.0,152.0,1432.0
1.65986587084e+12,92.0,420.0,351.0,83.0,341.0,144.0,1431.0
1.65986587094e+12,94.0,414.0,354.0,84.0,325.0,155.0,1426.0
1.65986587104e+12,98.0,414.0,345.0,79.0,352.0,110.0,1398.0
1.65986587114e+12,95.0,416.0,347.0,82.0,344.0,115.0,1399.0
1.65986587124e+12,101.0,410.0,337.0,79.0,347.0,128.0,1402.0
1.65986587134e+12,88.0,443.0,371.0,90.0,373.0,119.0,1484.0
1.65986587144e+12,91.0,554.0,481.0,117.0,462.0,89.0,1794.0
1.65986587154e+12,98.0,599.0,536.0,134.0,471.0,206.0,2044.0
1.65986587164e+12,116.0,583.0,524.0,130.0,470.0,214.0,2037.0
1.65986587174e+12,107.0,580.0,526.0,130.0,473.0,208.0,2024.0
1.65986587184e+12,96.0,583.0,514.0,127.0,455.0,203.0,1978.0
1.65986587194e+12,101.0,574.0,514.0,127.0,448.0,207.0,1971.0
1.65986587204e+12,104.0,579.0,520.0,128.0,446.0,202.0,1979.0
1.65986587214e+12,105.0,583.0,522.0,129.0,440.0,200.0,1979.0
1.65986587224e+12,106.0,585.0,520.0,128.0,446.0,199.0,1984.0
1.65986587234e+12,104.0,583.0,523.0,130.0,442.0,196.0,1978.0
1.65986587244e+12,102.0,582.0,520.0,128.0,444.0,208.0,1984.0
1.65986587254e+12,101.0,582.0,518.0,129.0,428.0,183.0,1941.0
1.65986587264e+12,105.0,583.0,521.0,128.0,431.0,190.0,1958.0
1.65986587274e+12,104.0,583.0,527.0,131.0,426.0,189.0,1960.0
1.65986587284e+12,105.0,586.0,526.0,130.0,424.0,185.0,1956.0
1.65986587294e+12,103.0,586.0,521.0,125.0,435.0,190.0,1960.0
1.65986587304e+12,101.0,585.0,519.0,128.0,445.0,200.0,1978.0
1.65986587314e+12,101.0,583.0,516.0,123.0,446.0,203.0,1972.0
1.65986587324e+12,100.0,582.0,518.0,128.0,458.0,207.0,1993.0
1.65986587334e+12,102.0,573.0,520.0,128.0,454.0,198.0,1975.0
1.65986587344e+12,102.0,575.0,516.0,127.0,446.0,206.0,1972.0
1.65986587354e+12,100.0,576.0,518.0,128.0,445.0,199.0,1966.0
1.65986587364e+12,97.0,576.0,515.0,128.0,447.0,198.0,1961.0
1.65986587374e+12,95.0,577.0,516.0,124.0,438.0,194.0,1944.0
1.65986587384e+12,94.0,577.0,514.0,126.0,441.0,199.0,1951.0
1.65986587394e+12,96.0,576.0,509.0,126.0,446.0,200.0,1953.0
1.65986587404e+12,96.0,576.0,505.0,124.0,442.0,208.0,1951.0
1.65986587414e+12,100.0,576.0,507.0,125.0,444.0,208.0,1960.0
1.65986587424e+12,92.0,574.0,505.0,120.0,442.0,188.0,1921.0
1.65986587434e+12,94.0,573.0,503.0,123.0,446.0,197.0,1936.0
1.65986587444e+12,99.0,572.0,499.0,122.0,462.0,211.0,1965.0
1.65986587454e+12,97.0,568.0,503.0,123.0,456.0,207.0,1954.0
1.65986587464e+12,95.0,571.0,504.0,123.0,461.0,203.0,1957.0
1.65986587474e+12,97.0,570.0,499.0,122.0,463.0,194.0,1945.0
1.65986587484e+12,96.0,572.0,494.0,120.0,462.0,206.0,1950.0
1.65986587494e+12,93.0,571.0,496.0,121.0,453.0,203.0,1937.0
1.65986587504e+12,93.0,569.0,499.0,118.0,446.0,196.0,1921.0
1.65986587514e+12,90.0,569.0,497.0,120.0,449.0,208.0,1933.0
1.65986587524e+12,90.0,572.0,457.0,107.0,362.0,151.0,1739.0
1.65986587534e+12,80.0,548.0,240.0,42.0,138.0,60.0,1108.0
1.65986587544e+12,84.0,505.0,346.0,84.0,154.0,60.0,1233.0
1.65986587554e+12,92.0,505.0,296.0,79.0,144.0,58.0,1174.0
1.65986587564e+12,89.0,492.0,164.0,29.0,153.0,58.0,985.0
1.65986587574e+12,87.0,499.0,170.0,30.0,103.0,37.0,926.0
1.65986587584e+12,83.0,496.0,173.0,31.0,103.0,42.0,928.0
1.65986587594e+12,81.0,489.0,167.0,29.0,84.0,37.0,887.0
1.65986587604e+12,85.0,489.0,161.0,28.0,112.0,46.0,921.0
1.65986587614e+12,83.0,489.0,159.0,28.0,112.0,43.0,914.0
1.65986587624e+12,83.0,494.0,166.0,29.0,139.0,52.0,963.0
1.65986587634e+12,88.0,493.0,170.0,31.0,119.0,46.0,947.0
1.65986587644e+12,90.0,489.0,161.0,26.0,96.0,35.0,897.0
1.65986587654e+12,83.0,492.0,160.0,27.0,113.0,40.0,915.0
1.65986587664e+12,80.0,490.0,158.0,27.0,115.0,46.0,916.0
1.65986587674e+12,81.0,488.0,164.0,28.0,98.0,37.0,896.0
1.65986587684e+12,82.0,486.0,165.0,28.0,115.0,45.0,921.0
1.65986587694e+12,89.0,483.0,173.0,32.0,114.0,43.0,934.0
1.65986587704e+12,87.0,483.0,177.0,33.0,107.0,40.0,927.0
1.65986587714e+12,86.0,484.0,176.0,31.0,115.0,38.0,930.0
1.65986587724e+12,87.0,483.0,180.0,33.0,135.0,47.0,965.0
1.65986587734e+12,86.0,482.0,183.0,34.0,120.0,45.0,950.0
1.65986587744e+12,85.0,480.0,176.0,31.0,107.0,42.0,921.0
1.65986587754e+12,81.0,475.0,159.0,28.0,84.0,29.0,856.0
1.65986587764e+12,80.0,473.0,160.0,28.0,90.0,28.0,859.0
1.65986587774e+12,84.0,468.0,160.0,27.0,94.0,39.0,872.0
1.65986587784e+12,81.0,465.0,154.0,27.0,107.0,42.0,876.0
1.65986587794e+12,82.0,463.0,154.0,27.0,119.0,46.0,891.0
1.65986587804e+12,79.0,462.0,156.0,27.0,101.0,40.0,865.0
1.65986587814e+12,81.0,461.0,156.0,27.0,113.0,42.0,880.0
1.65986587824e+12,80.0,461.0,156.0,26.0,100.0,36.0,859.0
1.65986587834e+12,82.0,460.0,158.0,28.0,104.0,37.0,869.0
1.65986587844e+12,83.0,460.0,160.0,29.0,111.0,44.0,887.0
1.65986587854e+12,82.0,460.0,162.0,28.0,111.0,43.0,886.0
1.65986587864e+12,81.0,522.0,202.0,39.0,139.0,61.0,1044.0
1.65986587874e+12,93.0,589.0,387.0,89.0,285.0,124.0,1567.0
1.65986587884e+12,110.0,546.0,562.0,139.0,517.0,214.0,2088.0
1.65986587894e+12,110.0,555.0,571.0,144.0,550.0,256.0,2186.0
1.65986587904e+12,109.0,500.0,591.0,146.0,572.0,250.0,2168.0
1.65986587914e+12,112.0,535.0,573.0,144.0,574.0,268.0,2206.0
1.65986587924e+12,111.0,530.0,574.0,140.0,568.0,265.0,2188.0
1.65986587934e+12,114.0,518.0,579.0,147.0,562.0,265.0,2185.0
1.65986587944e+12,108.0,515.0,581.0,149.0,560.0,261.0,2174.0
1.65986587954e+12,104.0,512.0,577.0,146.0,563.0,264.0,2166.0
1.65986587964e+12,109.0,504.0,579.0,146.0,564.0,265.0,2167.0
1.65986587974e+12,115.0,517.0,579.0,146.0,568.0,265.0,2190.0
1.65986587984e+12,117.0,524.0,578.0,146.0,570.0,263.0,2198.0
1.65986587994e+12,115.0,526.0,574.0,141.0,567.0,267.0,2190.0
1.65986588004e+12,112.0,530.0,576.0,145.0,567.0,270.0,2200.0
1.65986588014e+12,107.0,522.0,577.0,141.0,566.0,263.0,2176.0
1.65986588024e+12,108.0,524.0,579.0,146.0,570.0,263.0,2190.0
1.65986588034e+12,111.0,524.0,577.0,146.0,573.0,268.0,2199.0
1.65986588044e+12,115.0,524.0,574.0,145.0,570.0,249.0,2177.0
1.65986588054e+12,116.0,524.0,574.0,144.0,562.0,261.0,2181.0
1.65986588064e+12,112.0,522.0,572.0,140.0,566.0,262.0,2174.0
1.65986588074e+12,111.0,523.0,574.0,145.0,570.0,268.0,2191.0
1.65986588084e+12,110.0,527.0,574.0,139.0,566.0,267.0,2183.0
1.65986588094e+12,105.0,543.0,531.0,130.0,461.0,200.0,1970.0
1.65986588104e+12,96.0,565.0,322.0,59.0,200.0,71.0,1313.0
1.65986588114e+12,80.0,518.0,173.0,31.0,109.0,36.0,947.0
1.65986588124e+12,81.0,500.0,190.0,35.0,120.0,48.0,974.0
1.65986588134e+12,87.0,496.0,210.0,38.0,139.0,52.0,1022.0
1.65986588144e+12,90.0,497.0,188.0,32.0,133.0,52.0,992.0
1.65986588154e+12,96.0,494.0,211.0,42.0,138.0,55.0,1036.0
1.65986588164e+12,88.0,493.0,206.0,40.0,119.0,47.0,993.0
1.65986588174e+12,87.0,479.0,199.0,37.0,93.0,33.0,928.0
1.65986588184e+12,84.0,482.0,191.0,35.0,85.0,28.0,905.0
1.65986588194e+12,90.0,483.0,184.0,35.0,98.0,39.0,929.0
1.65986588204e+12,90.0,483.0,170.0,31.0,136.0,56.0,966.0
1.65986588214e+12,89.0,484.0,169.0,30.0,144.0,57.0,973.0
1.65986588224e+12,90.0,485.0,165.0,30.0,143.0,57.0,970.0
1.65986588234e+12,92.0,483.0,171.0,30.0,109.0,39.0,924.0
1.65986588244e+12,97.0,480.0,175.0,32.0,94.0,37.0,915.0
1.65986588254e+12,98.0,481.0,181.0,33.0,78.0,25.0,896.0
1.65986588264e+12,97.0,479.0,186.0,36.0,90.0,29.0,917.0
1.65986588274e+12,95.0,480.0,185.0,33.0,111.0,39.0,943.0
1.65986588284e+12,94.0,478.0,185.0,35.0,96.0,36.0,924.0
1.65986588294e+12,94.0,477.0,183.0,34.0,86.0,28.0,902.0
1.65986588304e+12,93.0,475.0,184.0,35.0,102.0,39.0,928.0
1.65986588314e+12,91.0,474.0,183.0,32.0,85.0,35.0,900.0
1.65986588324e+12,91.0,475.0,179.0,34.0,99.0,47.0,925.0
1.65986588334e+12,95.0,476.0,179.0,33.0,114.0,46.0,943.0
1.65986588344e+12,94.0,475.0,176.0,32.0,111.0,41.0,929.0
1.65986588354e+12,96.0,474.0,173.0,32.0,103.0,38.0,916.0
1.65986588364e+12,97.0,475.0,173.0,30.0,117.0,38.0,930.0
1.65986588374e+12,97.0,475.0,173.0,31.0,120.0,47.0,943.0
1.65986588384e+12,94.0,475.0,169.0,31.0,104.0,37.0,910.0
1.65986588394e+12,93.0,476.0,170.0,32.0,104.0,38.0,913.0
1.65986588404e+12,93.0,476.0,173.0,31.0,87.0,35.0,895.0
1.65986588414e+12,93.0,475.0,171.0,30.0,124.0,46.0,939.0
1.65986588424e+12,93.0,480.0,174.0,32.0,144.0,56.0,979.0
1.65986588434e+12,109.0,583.0,441.0,105.0,345.0,157.0,1740.0
1.65986588444e+12,105.0,522.0,581.0,149.0,564.0,278.0,2199.0
1.65986588454e+12,112.0,529.0,621.0,158.0,629.0,310.0,2359.0
1.65986588464e+12,117.0,497.0,616.0,157.0,628.0,316.0,2331.0
1.65986588474e+12,111.0,490.0,613.0,150.0,627.0,303.0,2294.0
1.65986588484e+12,130.0,480.0,605.0,153.0,622.0,314.0,2304.0
1.65986588494e+12,107.0,489.0,605.0,154.0,632.0,316.0,2303.0
1.65986588504e+12,118.0,476.0,608.0,149.0,632.0,320.0,2303.0
1.65986588514e+12,110.0,478.0,607.0,154.0,630.0,320.0,2299.0
1.65986588524e+12,119.0,489.0,611.0,156.0,628.0,319.0,2322.0
1.65986588534e+12,119.0,483.0,612.0,151.0,630.0,317.0,2312.0
1.65986588544e+12,118.0,481.0,611.0,154.0,628.0,316.0,2308.0
1.65986588554e+12,123.0,475.0,611.0,155.0,631.0,323.0,2318.0
1.65986588564e+12,116.0,485.0,611.0,154.0,630.0,307.0,2303.0
1.65986588574e+12,124.0,489.0,609.0,154.0,627.0,320.0,2323.0
1.65986588584e+12,122.0,496.0,610.0,154.0,629.0,319.0,2330.0
1.65986588594e+12,121.0,506.0,608.0,153.0,632.0,321.0,2341.0
1.65986588604e+12,129.0,506.0,609.0,149.0,632.0,302.0,2327.0
1.65986588614e+12,118.0,510.0,609.0,153.0,631.0,317.0,2338.0
1.65986588624e+12,125.0,510.0,611.0,154.0,635.0,315.0,2350.0
1.65986588634e+12,133.0,504.0,611.0,150.0,632.0,305.0,2335.0
1.65986588644e+12,137.0,508.0,609.0,154.0,635.0,307.0,2350.0
1.65986588654e+12,134.0,505.0,609.0,153.0,634.0,320.0,2355.0
1.65986588664e+12,133.0,512.0,611.0,154.0,635.0,321.0,2366.0
1.65986588674e+12,127.0,525.0,573.0,136.0,518.0,240.0,2119.0
1.65986588684e+12,109.0,566.0,322.0,63.0,266.0,102.0,1428.0
1.65986588694e+12,98.0,521.0,183.0,34.0,161.0,61.0,1058.0
1.65986588704e+12,104.0,493.0,177.0,31.0,139.0,59.0,1003.0
1.65986588714e+12,111.0,489.0,204.0,39.0,135.0,56.0,1034.0
1.65986588724e+12,95.0,487.0,206.0,39.0,128.0,53.0,1008.0
1.65986588734e+12,81.0,489.0,162.0,29.0,149.0,59.0,969.0
1.65986588744e+12,82.0,487.0,168.0,31.0,144.0,57.0,969.0
1.65986588754e+12,86.0,488.0,191.0,37.0,135.0,55.0,992.0
1.65986588764e+12,84.0,487.0,191.0,36.0,130.0,52.0,980.0
1.65986588774e+12,84.0,481.0,191.0,36.0,140.0,56.0,988.0
1.65986588784e+12,86.0,481.0,183.0,33.0,154.0,56.0,993.0
1.65986588794e+12,84.0,481.0,178.0,33.0,123.0,45.0,944.0
1.65986588804e+12,86.0,481.0,180.0,34.0,133.0,53.0,967.0
1.65986588814e+12,83.0,477.0,187.0,35.0,125.0,50.0,957.0
1.65986588824e+12,86.0,479.0,187.0,35.0,128.0,50.0,965.0
1.65986588834e+12,90.0,481.0,185.0,35.0,115.0,47.0,953.0
1.65986588844e+12,91.0,479.0,187.0,36.0,103.0,42.0,938.0
1.65986588854e+12,91.0,477.0,191.0,36.0,115.0,46.0,956.0
1.65986588864e+12,94.0,475.0,194.0,37.0,100.0,40.0,940.0
1.65986588874e+12,94.0,474.0,189.0,35.0,128.0,48.0,968.0
1.65986588884e+12,96.0,471.0,185.0,36.0,101.0,42.0,931.0
1.65986588894e+12,94.0,472.0,192.0,38.0,100.0,39.0,935.0
1.65986588904e+12,92.0,471.0,196.0,38.0,108.0,42.0,947.0
1.65986588914e+12,90.0,469.0,204.0,40.0,91.0,29.0,923.0
1.65986588924e+12,90.0,470.0,203.0,39.0,88.0,39.0,929.0
1.65986588934e+12,86.0,470.0,205.0,39.0,80.0,30.0,910.0
1.65986588944e+12,87.0,469.0,207.0,41.0,77.0,24.0,905.0
1.65986588954e+12,89.0,469.0,214.0,43.0,105.0,41.0,961.0
1.65986588964e+12,94.0,469.0,212.0,42.0,100.0,45.0,962.0
1.65986588974e+12,89.0,468.0,217.0,45.0,97.0,44.0,960.0
1.65986588984e+12,90.0,467.0,215.0,43.0,106.0,42.0,963.0
1.65986588994e+12,91.0,466.0,216.0,44.0,107.0,40.0,964.0
1.65986589004e+12,96.0,466.0,210.0,41.0,84.0,39.0,936.0
1.65986589014e+12,93.0,466.0,212.0,41.0,89.0,35.0,936.0
1.65986589024e+12,93.0,467.0,208.0,41.0,95.0,36.0,940.0
1.65986589034e+12,90.0,465.0,205.0,39.0,85.0,34.0,918.0
1.65986589044e+12,91.0,467.0,205.0,41.0,90.0,35.0,929.0
1.65986589054e+12,87.0,465.0,205.0,40.0,80.0,26.0,903.0
1.65986589064e+12,88.0,465.0,204.0,39.0,88.0,36.0,920.0
1.65986589074e+12,91.0,537.0,224.0,50.0,196.0,83.0,1181.0
1.65986589084e+12,104.0,574.0,503.0,125.0,467.0,225.0,1998.0
1.65986589094e+12,113.0,531.0,595.0,153.0,631.0,300.0,2323.0
1.65986589104e+12,114.0,465.0,617.0,157.0,663.0,363.0,2379.0
1.65986589114e+12,130.0,496.0,615.0,156.0,668.0,370.0,2435.0
1.65986589124e+12,149.0,472.0,611.0,154.0,667.0,398.0,2451.0
1.65986589134e+12,150.0,484.0,604.0,152.0,663.0,391.0,2444.0
1.65986589144e+12,139.0,497.0,604.0,147.0,662.0,371.0,2420.0
1.65986589154e+12,150.0,470.0,605.0,153.0,661.0,375.0,2414.0
1.65986589164e+12,144.0,470.0,607.0,153.0,665.0,362.0,2401.0
1.65986589174e+12,145.0,478.0,608.0,153.0,661.0,347.0,2392.0
1.65986589184e+12,147.0,492.0,609.0,153.0,661.0,345.0,2407.0
1.65986589194e+12,148.0,490.0,610.0,153.0,661.0,350.0,2412.0
1.65986589204e+12,135.0,490.0,612.0,154.0,661.0,361.0,2413.0
1.65986589214e+12,139.0,495.0,612.0,149.0,658.0,352.0,2405.0
1.65986589224e+12,146.0,489.0,612.0,155.0,657.0,364.0,2423.0
1.65986589234e+12,155.0,501.0,608.0,153.0,656.0,378.0,2451.0
1.65986589244e+12,149.0,492.0,608.0,153.0,655.0,386.0,2443.0
1.65986589254e+12,138.0,487.0,608.0,153.0,655.0,384.0,2425.0
1.65986589264e+12,139.0,494.0,609.0,153.0,655.0,382.0,2432.0
1.65986589274e+12,137.0,498.0,607.0,152.0,657.0,386.0,2437.0
1.65986589284e+12,142.0,489.0,607.0,152.0,659.0,393.0,2442.0
1.65986589294e+12,142.0,493.0,606.0,152.0,660.0,383.0,2436.0
1.65986589304e+12,147.0,497.0,608.0,152.0,660.0,387.0,2451.0
1.65986589314e+12,121.0,526.0,566.0,138.0,539.0,187.0,2077.0
1.65986589324e+12,111.0,566.0,337.0,64.0,242.0,70.0,1390.0
1.65986589334e+12,94.0,525.0,208.0,39.0,158.0,44.0,1068.0
1.65986589344e+12,96.0,517.0,173.0,30.0,133.0,20.0,969.0
1.65986589354e+12,97.0,516.0,176.0,34.0,129.0,22.0,974.0
1.65986589364e+12,95.0,504.0,158.0,28.0,139.0,18.0,942.0
1.65986589374e+12,104.0,505.0,176.0,31.0,123.0,20.0,959.0
1.65986589384e+12,89.0,508.0,139.0,22.0,115.0,20.0,893.0
1.65986589394e+12,88.0,508.0,146.0,23.0,126.0,22.0,913.0
1.65986589404e+12,96.0,503.0,172.0,31.0,129.0,18.0,949.0
1.65986589414e+12,90.0,504.0,140.0,22.0,114.0,20.0,890.0
1.65986589424e+12,93.0,500.0,149.0,24.0,129.0,21.0,916.0
1.65986589434e+12,98.0,502.0,191.0,35.0,132.0,20.0,978.0
1.65986589444e+12,97.0,499.0,159.0,26.0,148.0,22.0,951.0
1.65986589454e+12,96.0,501.0,161.0,28.0,121.0,18.0,925.0
1.65986589464e+12,87.0,502.0,171.0,31.0,137.0,21.0,949.0
1.65986589474e+12,82.0,507.0,159.0,27.0,120.0,18.0,913.0
1.65986589484e+12,89.0,508.0,154.0,26.0,101.0,16.0,894.0
1.65986589494e+12,84.0,506.0,146.0,24.0,99.0,15.0,874.0
1.65986589504e+12,85.0,505.0,153.0,24.0,97.0,18.0,882.0
1.65986589514e+12,86.0,504.0,152.0,25.0,102.0,15.0,884.0
